회차,1등총당첨액,2등총당첨액,3등총당첨액,4등총당첨액,5등총당첨액,인당1등당첨액,인당2등당첨액,인당3등당첨액,인당4등당첨액,인당5등당첨액,1등당첨인원수,2등당첨인원수,3등당첨인원수,4등당첨인원수,5등당첨인원수,총판매금액
855,20425594500,3404265796,3404267508,5126600000,8826640000,2269510500,55807636,1683614,50000,5000,9,61,2022,102532,1765328,82374732000
856,19889637750,3314939643,3314941058,5226850000,8501845000,3977927550,62546031,1700842,50000,5000,5,53,1949,104537,1700369,80496424000
857,19273731375,3212288572,3212288838,5598550000,9169700000,1284915425,51811106,1357114,50000,5000,15,62,2367,111971,1833940,80933117000
858,19821127131,3303521208,3303522425,5308800000,8946475000,2202347459,80573688,1592059,50000,5000,9,41,2075,106176,1789295,81366889000
859,20393202379,3398867103,3398868210,4886450000,8394725000,1853927489,66644453,1793598,50000,5000,11,51,1895,97729,1678945,80944223000
860,18798998250,3133166404,3133167687,6443350000,9414655000,1879899825,50534942,1339533,50000,5000,10,62,2339,128867,1882931,81846672000
861,19488435376,3248072620,3248073744,5432200000,9099495000,4872108844,49970348,1439749,50000,5000,4,65,2256,108644,1819899,81032551000
862,19718304381,3286384101,3286384590,5238250000,8775180000,2190922709,52164827,1609395,50000,5000,9,63,2042,104765,1755036,80609005000
863,19973501254,3328916928,3328917408,5247450000,8765485000,2853357322,52014327,1630224,50000,5000,7,64,2042,104949,1753097,81288540000
864,18882090007,3147015040,3147016215,6145650000,9788375000,1716553637,49172110,1275645,50000,5000,11,64,2467,122913,1957675,82220290000
865,20172478885,3362079864,3362079924,5231300000,8746170000,1551729145,64655382,1619499,50000,5000,13,52,2076,104626,1749234,81748217000
866,20163681000,3360613516,3360615280,5245950000,8850085000,2240409000,49420787,1651408,50000,5000,9,68,2035,104919,1770017,81961886000
867,19668776250,3278129394,3278129550,5475800000,9102760000,3933755250,57511042,1507186,50000,5000,5,57,2175,109516,1820552,81607190000
868,19402825500,3233804285,3233806096,5456650000,8947455000,3233804250,53013185,1502698,50000,5000,6,61,2152,109133,1789491,80549078000
869,19225825880,3204304320,3204305520,5428100000,9071660000,1922582588,57219720,1449912,50000,5000,10,56,2210,108562,1814332,80268389000
870,19288429880,3214738320,3214740207,5100000000,8526425000,1928842988,66973715,1581279,50000,5000,10,48,2033,102000,1705285,78688663000
871,19026499506,3171083292,3171085394,5433300000,8961785000,2718071358,51984972,1421374,50000,5000,7,61,2231,108666,1792357,79527502000
872,20203289264,3367214904,3367216638,4984050000,8579490000,1262705579,73200324,1668591,50000,5000,16,46,2018,99681,1715898,81002518000
873,18745532250,3124255376,3124255500,6184200000,10009550000,1874553225,45944932,1315476,50000,5000,10,68,2375,123684,2001910,82375586000
874,20108230506,3351371772,3351373760,5532750000,9151345000,1117123917,49284879,1496149,50000,5000,18,68,2240,110655,1830269,82990138000
875,19823254136,3303875718,3303876798,5253550000,8633085000,1415946724,100117446,1450341,50000,5000,14,33,2278,105071,1726617,80635281000
876,20722499264,3453749906,3453752058,5630950000,9283235000,1090657856,58538134,1423054,50000,5000,19,59,2427,112619,1856647,85088368000
877,20599286256,3433214400,3433214939,5490300000,9336350000,1716607188,45776192,1584317,50000,5000,12,75,2167,109806,1867270,84584730000
878,19247961000,3207993540,3207993699,6456950000,9970940000,3207993500,46492660,1079769,50000,5000,6,69,2971,129139,1994188,84183676000
879,19238167878,3206361389,3206362986,6174850000,9761385000,3206361313,41641057,1236069,50000,5000,6,77,2594,123497,1952277,83174251000
880,19864673255,3310778900,3310780044,5749700000,9695320000,2837810465,63668825,1419717,50000,5000,7,52,2332,114994,1939064,83862502000
881,20025698256,3337616390,3337616458,5847600000,9699245000,2503212282,49815170,1524722,50000,5000,8,67,2189,116952,1939849,84495552000
882,20636352000,3439392000,3439393212,5461300000,9199365000,4127270400,78168000,1651966,50000,5000,5,44,2082,109226,1839873,84351602000
883,20407792875,3401298875,3401300700,5980650000,9621045000,1360519525,52327675,1340150,50000,5000,15,65,2538,119613,1924209,85624171000
884,21588927384,3598154614,3598155966,5403800000,9088270000,1799077282,48623711,1630338,50000,5000,12,74,2207,108076,1817654,86554613000
885,20069823384,3344970608,3344972623,5591600000,9346795000,1543832568,59731618,1467737,50000,5000,13,56,2279,111832,1869359,83396319000
886,20822506502,3470417760,3470418740,5488300000,8841405000,2974643786,58820640,1621691,50000,5000,7,59,2140,109766,1768281,84186094000
887,20282149504,3380358300,3380359668,5735950000,9429620000,2535268688,51217550,1415561,50000,5000,8,66,2388,114719,1885924,84416872000
888,18962873632,3160478960,3160479542,6151250000,9953575000,2370359204,53567440,1288414,50000,5000,8,59,2453,123025,1990715,82777313000
889,21089869500,3514978260,3514979594,5709900000,9537385000,2108986950,58582971,1503413,50000,5000,10,60,2338,114198,1907477,86734222000
890,21019375503,3503229290,3503231424,5742950000,9577965000,2335486167,60400505,1474424,50000,5000,9,58,2376,114859,1915593,86693498000
891,21578717629,3596453014,3596455121,6106600000,9993115000,3082673947,46707182,1472147,50000,5000,7,77,2443,122132,1998623,89742677000
892,21794296888,3632382858,3632384322,6707750000,10778745000,1282017464,46569011,1340858,50000,5000,17,78,2709,134155,2155749,93091115000
893,21396902625,3566150474,3566152360,5803100000,9498480000,2377433625,61485353,1687720,50000,5000,9,58,2113,116062,1899696,87661567000
894,21401423631,3566903984,3566905524,5837450000,9859910000,2377935959,63694714,1530204,50000,5000,9,56,2331,116749,1971982,88465183000
895,23136950628,3856158478,3856160000,6702950000,10928910000,1928079219,66485491,1402240,50000,5000,12,58,2750,134059,2185782,96962255000
896,21372554252,3562092386,3562093458,6403400000,10330860000,3053222036,77436791,1377453,50000,5000,7,46,2586,128068,2066172,90461998000
897,21058992760,3509832152,3509832700,6053800000,9983280000,1619922520,56610196,1463650,50000,5000,13,62,2398,121076,1996656,88231474000
898,21114505880,3519084352,3519087120,6852550000,10028695000,2639313235,62840792,1086138,50000,5000,8,56,3240,137051,2005739,90067839000
899,20156136378,3359356081,3359357934,6095000000,9968825000,3359356063,63384077,1398567,50000,5000,6,53,2402,121900,1993765,85877347000
900,20099108250,3349851411,3349851750,5656600000,9364275000,3349851375,65683361,1404550,50000,5000,6,51,2385,113132,1872855,83639372000
901,20411772003,3401962051,3401961996,5722550000,9453735000,2267974667,50775553,1473987,50000,5000,9,67,2308,114451,1890747,84783962000
902,21051127877,3508521330,3508522452,5956300000,9726520000,1619317529,52365990,1479141,50000,5000,13,67,2372,119126,1945304,87501981000
903,21899568756,3649928170,3649930308,5599050000,9514105000,1684582212,74488330,1575963,50000,5000,13,49,2316,111981,1902821,88625160000
904,21744622504,3624103836,3624105087,5781300000,9694980000,2718077813,39392433,1550751,50000,5000,8,92,2337,115626,1938996,88938220000
905,21125037752,3520839630,3520840734,6456650000,10555450000,3017862536,45725190,1332138,50000,5000,7,77,2643,129133,2111090,90357634000
906,22253465250,3708910926,3708911138,5858550000,9944300000,2472607250,58871602,1565602,50000,5000,9,63,2369,117171,1988860,90948274000
907,22155413252,3692568923,3692569500,5609450000,9515640000,3165059036,55112969,1605465,50000,5000,7,67,2300,112189,1903128,89331282000
908,22678849128,3779808225,3779809422,5430500000,9292835000,2834856141,66312425,1749102,50000,5000,8,57,2161,108610,1858567,89923601000
909,22231691625,3705282000,3705282708,5577900000,9551475000,2021062875,58814000,1599863,50000,5000,11,63,2316,111558,1910295,89543261000
910,19767643875,3294607320,3294608442,6425800000,10371770000,941316375,45758435,1222943,50000,5000,21,72,2694,128516,2074354,86308857000
911,21135386250,3522564402,3522565665,6161800000,10323890000,2113538625,60733869,1370115,50000,5000,10,58,2571,123236,2064778,89332410000
912,20909008134,3484834710,3484835964,6266600000,10154300000,1493500581,49783353,1368212,50000,5000,14,70,2547,125332,2030860,88599155000
913,21420089632,3570014976,3570015436,6126500000,9981855000,1338755602,54091136,1447108,50000,5000,16,66,2467,122530,1996371,89336949000
914,21450061127,3575010230,3575011055,6145200000,10033970000,1950005557,65000186,1382983,50000,5000,11,55,2585,122904,2006794,89558503000
915,21111843000,3518640531,3518641224,5951250000,9830835000,3518640500,55851437,1444434,50000,5000,6,63,2436,119025,1966167,87862418000
916,22279227751,3713204670,3713206224,5571300000,9289585000,2025384341,53045781,1700186,50000,5000,11,70,2184,111426,1857917,89133044000
917,21447996380,3574666075,3574666860,5877100000,10001005000,2144799638,76056725,1581711,50000,5000,10,47,2260,117542,2000201,88950867000
918,20117207628,3352867982,3352870440,6860800000,10916685000,1117622646,38986837,1233580,50000,5000,18,86,2718,137216,2183337,89200857000
919,21525752250,3587625384,3587627736,6143200000,10264825000,4305150450,64064739,1411896,50000,5000,5,56,2541,122864,2052965,90218056000
920,21841821379,3640303569,3640303980,5859050000,9921110000,3120260197,68684973,1550385,50000,5000,7,53,2348,117181,1984222,89805177000
921,20953747885,3492291384,3492293886,6499650000,10506190000,1232573405,48504047,1302123,50000,5000,17,72,2682,129993,2101238,89888341000
922,20507427000,3417904558,3417904548,6802600000,10487505000,3417904500,38403422,1188423,50000,5000,6,89,2876,136052,2097501,89266682000
923,21340437000,3556739536,3556741320,5793850000,9685935000,2667554625,63513206,1496945,50000,5000,8,56,2376,115877,1937187,87867402000
924,21441876003,3573646068,3573646874,5660700000,9604260000,2382430667,51791972,1625863,50000,5000,9,69,2198,113214,1920852,87708256000
925,21252966384,3542161072,3542162310,5893150000,9720095000,1771080532,52090604,1516986,50000,5000,12,68,2335,117863,1944019,87901067000
926,20324906630,3387484440,3387485161,6658350000,10427900000,2032490663,47048395,1158907,50000,5000,10,72,2923,133167,2085580,88372251000
927,22285223250,3714203934,3714206076,5922300000,9897945000,3714203875,58955618,1593396,50000,5000,6,63,2331,118446,1979589,91067752000
928,21942139506,3657023316,3657023279,6093650000,10059655000,3134591358,45148436,1385761,50000,5000,7,81,2639,121873,2011931,90818982000
929,20928562512,3488093791,3488095516,7044000000,11223560000,1308035157,38330701,1151947,50000,5000,16,91,3028,140880,2244712,92344620000
930,22659350632,3776558445,3776559232,6424000000,10622740000,2832418829,68664699,1360432,50000,5000,8,55,2776,128480,2124548,94518415000
931,23656864504,3942810756,3942812588,6097150000,10208265000,2957108063,73015014,1518803,50000,5000,8,54,2596,121943,2041653,95695802000
932,23730160881,3955026816,3955027780,6048450000,10335980000,3390022983,61797294,1634309,50000,5000,7,64,2420,120969,2067196,96049289000
933,23422376632,3903729480,3903731505,5702150000,9810440000,2927797079,61963960,1762407,50000,5000,8,63,2215,114043,1962088,93484851000
934,23063091376,3843848580,3843848960,5836300000,9927085000,5765772844,58240130,1629440,50000,5000,4,66,2359,116726,1985417,93028347000
935,22243720512,3707286840,3707288536,6718800000,10590355000,1711055424,30894057,1263992,50000,5000,13,120,2933,134376,2118071,93934898000
936,20888968506,3481494786,3481495584,7008000000,11263115000,1492069179,45214218,1215606,50000,5000,14,77,2864,140160,2252623,92246146000
937,22642629009,3773771526,3773773840,6207050000,10463005000,2058420819,66206518,1521683,50000,5000,11,57,2480,124141,2092601,93720454000
